हेलो एवरीवन मेरा नाम ग्वायर है और आज के इस एसएमसी के लेक्चर नंबर सेवन में हम लर्न करने वाले हैं कि
में जा रहा है तो जैसे मैंने आपको बताया कि प्रीवियस डे के हाई एंड प्रीवियस डे के लो पर क्या रहती
है एक्सटर्नल लिक्विडिटी और वो चीज इन नॉर्मल एसएमसी प्लेयर को पता नहीं होता और ये लोग स्मार्ट बनने जाते हैं एंड
फेल हो जाते हैं रोने लगते हैं कि ब्ला ब्ला ब्ला एसएमसी वर्क नहीं करता ये नहीं करता तुम्हें पता क्या है
सिंपल वे में अगर मैं आपको सीधा सा क्वेश्चन करूं पता क्या है तुम्हें जो तुम खुद को एसएमथ ट्रेडर बोलते हो
राइट एक्सटर्नल लिक्विडिटी ग्रैब हुई प्राइस डाउन गया राइट ये इनको पता नहीं था कि एक्सटर्नल लिक्विडिटी ग्रैब हुई है जो प्रीवियस
डे का क्लोजिंग है उसकी लिक्विडिटी ले ली गई है राइट प्राइस डाउन गया एंड यहां पे जिन लोगों ने बाय किया
था तो यहां पे लिक्विडिटी क्रिएट हुई ये लोग यहां पे ट्रैप हुए और जैसे ही ये इनका स्टॉप लॉस हिट हुआ
इन्होंने अपनी पोजीशन कट की कट करते ही क्या बना लिक्विडिटी जनरेट हुई एंड प्राइस जो है इस वाले मिटिगेशन ब्लॉक को
टैप करके और यहां पे जो एफपीजी था ओवरलैपिंग ठीक है डबल प्रीमियम अरे अगर हम समझे या डबल पीओ आई स्ट्रांग
प्रोबेबिलिटी वाला सेटअप एंड प्राइस इसको टैप करके डाउन साइड नाउ अगेन अगर आप देखोगे तो यहां पर एक और सेटअप है
प्राइस इस तरीके से डाउन तक गया अपर राइट एंड यह जो स्विंग का लो पॉइंट है वो यह वाला है प्राइस
डाउन आके इसको टैप करके डाउन ना अगर आप यहां पर जो इसको मैं थोड़ा हटा देता हूं राइट जिससे आप क्लियर
देख पाओ यह जो यहां का पॉइंट है मैं अगर इसको मार्क करू एकट यहां पर और ये ओवरलैपिंग अगर आप यहां
पर ध्यान से देखोगे जीी है पूरा का पूरा राइट मिटिगेशन ब्लॉक भी है एंड ऑर्डर ब्लॉक भी है ट्रिपल कन्फर्मेशन हाई
प्रोबेबिलिटी वाला सेटअप राइट साथ ही साथ एक और प्रोबेबिलिटी ये है कि प्रीवियस डे के क्लोजिंग की लिक्विडिटी ले ली गई
है या हाई की लिक्विडिटी ले ली गई है राइट इतने सारे हमारे पास प्रोबेबिलिटी कन्फर्मेशन है राइट एंड प्रोबेबिलिटी हाई है
यह हमारा सेटअप बना एंड यह सेल का ट्रेड राइट एंड प्राइस जो है डाउन साइड ठीक है तो ये ये जो
डे था ठीक है ये जो डे था ये पूरा डे जस्ट इजी वे में बताऊं तो ये पूरा डे जस्ट मिटिगेशन
ब्लॉक पे खत्म हो गया पहला मिटिगेशन वाला ट्रेड राइट सेकंड मिटिगेशन वाला ट्रेड एंड डे क्लोज उसके बाद एक नया दिन
नया दिन स्टार्ट हो रहा सिंपल वे एकदम इजी वे में तो अब आप समझे होंगे कि रीजन क्या है किस जगह
पर मिटिगेशन ब्लॉक वर्क करता है समझो जसे आप हजारों जगह देखोगे मिटिगेशन फेल हो जाता है आपको प्रॉपर रीजन पता होना
चाहिए उसके पीछे का कॉन्टेक्स्ट होना चाहिए राइट उसके पीछे हायर टाइम फ्रेम की एक सपोर्ट होना चाहिए अगर हायर टाइम फ्रेम
वो डायरेक्शन में उसको सपोर्ट ही नहीं कर रहा हाय हायर टाइम फ्रेम जो है आपका कुछ और बोल रहा है एंड
आप लोअर टाइम फ्रेम प कुछ और कर रहे हो देन आपको गॉड बचाया राइट ठीक है क्योंकि मैं तो बचा नहीं
सकता ना आप खुद को खुद बचा सकते हो तो सिंपल वे में मैं आपको बता रहा हूं कि वर्क कहां पर
करेगा पहले आपको देखना है कि हायर टाइम फ्रेम आपका क्या क रहा राइट हमने हायर टाइम फ्रेम पर देखा कि प्रीवियस
डे की लिक्विडिटी इसने ग्रब की तो प्राइस कहां जाना चाहिए डाउन साइड जाना चाहिए एंड डाउन साइड ये गया और डाउन
साइड के सारे ट्रेड जितने भी बने थे सारे के सारे किस पर बने मिटिगेशन ब्लॉक प सिंपल वे में आई होप
आपको मिटिगेशन ब्लॉक समझ में आया हूं साथ ही साथ अभी हाल ही का एक मिटिगेशन ब्लॉक में बता देता हूं आज
अगर मैं आपको बताऊं तो यह 13 जनवरी है राइट 12 जनवरी को मार्केट क्लोज हुआ है 13 जनवरी का मैं एक
बता देता हूं ठीक है सॉरी 12 जनवरी का एक दिन पहले का अगर आप यहां पर देखो 13 जनवरी सैटरडे है
राइट तो यह फ्राइडे का जो सेटप था व भी मैं आपको बता देता हूं प्राइस अब गया राइट डाउन अप ठीक
अगर आप इसकी पूरी पिक्चर देखोगे तो इस तरीके से शो हो रही है फर्स्ट क्या हुआ अप डाउन अप डाउन एंड
अप सेटप कहां पर बना यह रहा आपका मिटिगेशन ब्लॉक एट टॉप लॉस बहुत टारगेट मैं ऐसा नहीं है कि 10 दिन
पहले का बता रहा हूं या 15 दिन पहले का बता रहा हूं राइट यह हफ्ते का ही बता रहा हूं य
तो यह तो कल का ही बता रहा हूं जब फ्राइडे को मार्केट क्लोज हुआ आप इसे गोल्ड में यूज कर सकते
हो यूस 30 में आप इसे यूज कर सकते हो जर्मन 14 में आप इसे यूज कर सकते हो जो जो कोई
भी करेंसी पेयर में आपको यूज करना है बिटकॉइन में यूज करना है आप यूज कर सकते हो बट इसके पीछे एक
कांटेक्ट होना चाहिए इसके पीछे एक रीजन होना चाहिए नाउ यह क्यों वर्क किया यह समझो मिटिगेशन ब्लॉक था साथ ही साथ
ओवरलैपिंग किसके साथ थी एफजी के साथ साथ ही साथ एक यह जो ऑर्डर ब्लॉक है ऑर्डर ब्लॉक भी था ट्रिपल कन्फर्मेशन
मिटिगेशन ब्लॉक एफजी एंड ऑर्डर ब्लॉक और यही रीजन है कि मिटिगेशन ब्लॉक वर्क कर गया राइट एंड इसके बायस जो थे
अप साइड में थे स्विंग प्रोजेक्शन माइनस बता रहा था वहां तक इसके टारगेट थे और ये वहां तक डन कर गया
राइट स्विंग प्रोजेक्शन क्या होता है फि प्रोजेक्शन क्या होता है ये सारी चीजें मैं आने वाले पार्ट में आपको समझाऊ बट
मैं आपको बता रहा हूं देखो लोग मिटिगेशन ब्लॉक समझा तो देते हैं ये सारे ब्लॉक समझा तो देते हैं बट ये
वर्क कहां पर करेगा एक्चुअल में वो कोई नहीं समझाता समझ रहे हो रीजन होना चाहिए हाय टाइम फ्रेम का और ये
सारी चीजें वर्क करेंगी आई होप आप मिटिगेशन ब्लॉक समझ गए हो राइट नाउ हम नेक्स्ट ब्लॉक पर जाते हैं और उसको
डेप्थ में समझते हैं क्योंकि वीडियो बहुत लंबा बन रहा है राट आई होप मैं मिटिगेशन ब्लॉक जो है आप तक पहुंचाने
में सक्षम रहा हूं एडवांस ब्लॉक जो है मैं आपको समझाने में सक्षम रहा हूं नाउ नेक्स्ट ब्लॉक पे हम शिफ्ट होते
हैं नाउ हम ब्रेकर ब्लॉक को समझेंगे कि ब्रेकर ब्लॉक होता क्या है और उसके अंदर हम किस तरीके से ट्रेड प्लान
कर सकते हैं पहले हम बेरिश ब्रेकर ब्लॉक को समझते हैं उसके बाद हम बुलिश ब्रेकर ब्लॉक को समझेंगे और उसके बाद
हम चार्ट पर जाएंगे और समझेंगे कि हम उसको किस तरीके से फाइंड कर सकते हैं नाउ हम लर्न करते हैं कि
ब्रेकर ब्लॉक होता क्या है दे एक्चुअली ब्रेकर ब्लॉक और मिटिगेशन ब्लॉक में बहुत सारे सिमिलरिटी है राइट और दोनों सेम ही
दिखते हैं बट थोड़ा सा माइनर डिफरेंस है जो दोनों को अलग बनाता है और लोग उसमें बहुत कंफ्यूज हो जाते हैं
मिटिगेशन ब्लॉक एंड बैरिस ब्रेकर सॉरी ब्रेकर ब्लॉक ये दोनों में लोग कंफ्यूज हो जाते हैं राइट एक्चुअली आप भी खुद कंफ्यूज
हो जाओगे जब मैं आपको समझाऊ कि ब्रेकर ब्लॉक और मिटिगेशन ब्लॉक होता क्या है देखो बेरिश मिटिगेशन ब्लॉक की अगर बात
करूं तो वो किस तरीके से था कि यह स्विंग जो है ले नहीं पाया और यहां से इसने लो ब्रेक कर
दिया एंड फिर यह लो वाली कैंडल को टैप करके गिरता है राइट इस तरीके से मिटिगेशन ब्लक कंटिन्यू पैटर्न है जो
कंटिन्यू होता रहता है राइट इस ब्लॉक से डाउन इस ब्लॉक से डाउन यह मिटिगेशन ब्लॉक है राइट बट ब्रेकर ब्लॉक क्या
है उसको समझो यह बेरिस मिटिगेशन ब्लॉक की बात कर रहा मैंने इसको इसलिए ड किया है कि दोनों अगल बगल में
रहेंगे तो आप इसको अच्छे तरीके से समझ पाओगे कि क्या डिफरेंस है इन दोनों के बीच में नाउ अब ब ब्रेकर
ब्लॉक की बात हम करें ब्रेकर ब्लॉक कुछ इस तरीके से होता है पहला कुछ इस तरीके से बनेगा राइट प्राइस ऊपर
गया एंड सडन ये स्विंग ले लिया ठीक है फ प्राइस अगेन ऊपर गया एंड इस स्विंग को भी ले लिया एंड
देन प्राइस डाउन साइड जाएगा और यहां से प्राइस गिरेगा राइट यह आपका ब्रेकर ब्लॉक है अ आप इसे समझे हो तो
वेल एंड गुड है और कंफ्यूज हो रहे हो तो मैं अगेन रिपीट कर देता हूं डोंट वरी यह आपका बैरिस ब्रेकर
ब्लॉक है अगर आप ध्यान से समझोगे इसमें क्या था पिछले स्विंग का हाई ले नहीं पा रहा था बट इसने क्या
किया पिछले स्विंग का पहले हाई लिया फिर लो लिया मींस बाय साइड लिक्विडिटी एंड सेल साइड लिक्विडिटी बीएसएल एंड एसएसएल दोनों
ले लिया राइट बाय साइड लिक्विडिटी भी ली एंड सेल साइड लिक्विडिटी भी ली एंड उसके बाद प्राइस जो है ऊपर गया
एंड यहां पे जो ब्लॉक था उसको टैप करके गिर रहा है इसे बोला जाता है ब्रेकर ब्लॉक राइट समझो मेरी बात
को इसे बोला जाता है ब्रेकर ब्लॉक एंड उसके बाद जो यह कंटिन्यू करें मींस इस तरीके से प्राइस जो है अगेन
ऊपर जाए एंड टैप करके गिरे उसको बोला जाता है मिटिगेशन ब्लॉक आई होप आप समझ रहे हो मैं क्या कहना चाह
रहा हूं इसे मिटिगेशन ब्लॉक बोला जाएगा इसे ब्रेकर ब्लॉक बोला जाएगा इसमें क्या था इसने जस्ट सेल साइड की लिक्विडिटी ली
ऊपर गया एंड टैप करके अगेन डाउन बट इसमें पहले बाय साइड लिक्विडिटी देन सेल साइड लिक्विडिटी एंड प्राइस टप एंड डाउन
दोनों में आप डिफरेंस देख पा रहे हो कितना है ठीक है लगते दोनों सेम ही है बट ब्रेकर ब्लॉक में क्या
होता है कि वो पहले बाय साइड लिक्विडिटी लेता है एंड सेल साइड लि लिक्विडिटी लेता है ये कहां बोल रहा हूं
बैरिस ब्रेकर ब्लॉक की बात कर रहा हूं जरूरी नहीं है कि हर बार बाय साइड ही लिक्विडिटी ले राइट जस्ट बेरिश
ब्रेकर ब्लॉक में बाय साइड लिक्विडिटी लेगा बुलिश ब्रेकर ब्लॉक की अलग मैं बता रहा हूं ठीक है उसको नीचे में बताऊंगा
राइट बट बेरिश ब्रेकर ब्लॉक को आप समझो कि बैरिस ब्रेकर ब्लॉक में पहले इसकी लिक्विडिटी ली बाय साइड लिक्विडिटी ली अगर
मैं आपको मार्क करके बताऊं ये जो लिक्विडिटी है इसको प्राइस ने लिया प्राइस डाउन गया एंड फिर डाउन साइड की ये
स्विंग को ले लिया राइट तो पहले हाई स्विंग लिया फिर लो स्विंग लिया उसके बाद प्राइस अब जाके इसको टैप कर
रहा है एंड डाउन कंटिन्यू कर रहा है एंड इसमें इस तरीके से सेटअप बनता है आई होप आप मेरी बात को
समझ रहे हो मैं अगेन अगर आपको रिपीट करके बताऊ तो जस्ट सिंपल इतना आप माइंड में रखो मिटिगेशन ब्लॉक जो है
अगर उसे डाउन जाना है तो बाय साइड की लिक्विडिटी नहीं लेगा वो बाय साइड स्विंग तोड़ ही नहीं पाएगा पहले ही
गिर जाएगा तो इसको भी देखो तोड़ नहीं पाया पहले ही गिर गया इसको भी तोड़ नहीं पाया पहले ही गिर गया
बट ब्रेकर ब्लॉक क्या करेगा पता है ब्रेकर ब्लॉक एक बार बाय साइड लिक्विडिटी लेगा अगर मैं आपको मार्क करके बताऊं तो
यह पहले कुछ इस तरीके से स्मल अप साइड में गया डाउन राइट एक बार बाय साइड लिक्विडिटी ली फिर सेल साइड
लिक्विडिटी मिटिगेशन के र मिटिगेशन जैसा सेम फॉलो कर रहा है डाउन जस्ट य एक बार बाय साइड की लिक्विडिटी लेगा राइट
एंड फिर सेल साइड लिक्विडिटी एंड यह जो स्विंग में जो लास्ट सेलिंग कैंडल है वो अपना ब्रेकर ब्लॉक रहेगा आई होप
आप मेरी बातों को समझ रहे हो कि मैं आपको क्या कहने की कोशिश कर रहा हूं दूसरी एक बात यह जो
स्विंग है इसके अंदर मान लो सारी कैंडल ब्लैक हुई या रेड हुई क्योंकि ये डाउन साइड आ रहा है तो ये
सारे स्विंग ये जो पूरा स्विंग है इसके अंदर सारी रेड कैंडल हुई तो उसका 50 पर वर्क करेगा मीन ल्ड ए
प्राइस जो है उसको टैप करके गिरेगा आई होप आप मेरी बात समझ रहे हो मैं आपको क्या कहने की कोशिश कर
रहा प्राइस य से गिरेगा ठीक न डाउट आपका व पहली कैंडल ब्रेकर ब्लॉक है या मिटिगेशन ब्लक दोनों में मिटगे ब्लक
में भी सेम बात कर रहा हूं अगर मिटिगेशन ब्लॉक में यह जो स्विंग है इसमें सारी रेड कैंडल है तो उसका
50 पर वर्क करेगा और प्राइस परसन को टैप करने जाएगा ना कि ये पहली कैंडल को राइट आई होप आप मेरी
बात को समझ रहे हो मैं आपको क्या कहने की कोशिश कर रहा हूं ये बेरिज ब्रेकर ब्लॉक था ये बैरिस मिटिगेशन
ब्लॉक था ब्रेकर ब्लॉक में जस्ट यही डिफरेंस है कि वो हाई लेता है एंड उसके बाद डाउन साइड लेने के बाद
फिर टैप करके गिरता है राइट नाउ अगर बुलिश ब्रेकर की मैं आपको बात करूं तो पहले बुलिश मिटिगेशन ब्लॉक मैं आपको
बता देता हूं उसके बाद ब्रेकर ब्लॉक समझाता हूं मिटिगेशन ब्लॉक क्या होता है हाई बनाता है बट वो लो को तोड़
नहीं पाता जो पिछला जो लोअर स्विंग था उसको तोड़ नहीं पाता है एंड अगेन हाई को तोड़ देता है एंड अगेन
जब डाउन जाता है तो इसको तोड़ नहीं पाता और यहीं से ऊपर चला जाता है राइट इसको बोलते हैं बुलिश मिटिगेशन
ब्लॉक राइट बट बुलिश ब्रेकर ब्लॉक क्या करता है प्राइस जो है एक बार कुछ इस तरीके से नीचे जाएगा राइट फिर
ऊपर गया फिर इसको लेगा एंड फिर ये ऊपर जाएगा एंड फिर यहां पर टैप करके अप साइड समझो मेरी बात को
इसने पहले क्या किया सेल साइड लिक्विडिटी ली फिर बाय साइड लिक्विडिटी ली एंड फिर इस वाले ऑर्डर ब्लॉक को टैप करके
अप साइड नाउ जब यह कंटिन्यू करेगा अगर मैं आपको बताऊ जब यह कंटिन्यू करेगा तो इसे मिटिगेशन ब्लॉक बोला जाएगा राइट
यह मिटिगेशन ब्लॉक होता है जिसमें जस्ट बाय साइड केलिए ली गई है सेल साइड की ली नहीं गई राइट बट इसमें
क्या है सेल साइड भी ली बाय साइड भी ली एंड टैप करके अप साइड आई होप आप ब्रेकर ब्लॉक और मिटिगेशन
ब्लॉक के बीच के डिफरेंस को समझ पा रहे हो मैं बहुत इजी वे में और बार-बार रिपीट करके समझा रहा हूं
जिससे आप कंफ्यूजन ना रहे आप बहुत अच्छे तरीके से इस समझ पाओ नाउ हम इसे एक बार चार्ट पर मार्क कर
लेते हैं जिससे आप और बेहतर तरीके से समझ पाओ एंड इसे कहां पर एकट यूज करना है वो भी आप समझ
पाओगे राइट नाउ हम ट पर मूव करते हैं अभी हम निफ्टी के फाइ मिनट के चार्ट पर हैं और निफ्टी के
फव मिनट के चार्ट पर हम ब्रेकर ब्लॉक को मार्क करेंगे एक्चुअली मैंने ये वही चार्ट लिया हुआ है जिसके अंदर मैंने
मिटिगेशन ब्लॉक मार्क किया था इसका लेने का रीजन यही है कि एग्जैक्ट आपको मैं बता पाऊं कि मिटिगेशन ब्लॉक एंड ब्रेकर
ब्लॉक में कितना डिफरेंस रहता है और आप उसको सही तरीके से समझ पाओ देखो ब्रेकर ब्लॉक मिटिगेशन ब्लॉक या रिक्लेम ब्लॉक
या रिजेक्शन ब्लॉक जो कुछ भी ब्लॉक है वो हर जगह आप यूज करो वो जरूरी नहीं है उसके पीछे एक रीजन
होना चाहिए हाय टाइम फ्रेम का राइट एक कांटेक्ट उसके पीछे होना चाहिए उसका एक सपोर्ट होना चाहिए हायर टाइम फ्रेम का
तो वो एग्जिट वर्क करते हुए आपको दिखेंगे अगर आप यहां पर ध्यान से देखो ये प्रीवियस डे का हाई है राइट
जिसे इसने ग्रैब किया मार्केट ओपन हुआ प्रीवियस डे के हाई को हंट किया ठीक है ठीक है हाई ग्रैब होते ही
प्राइस डाउन साइड गया अब अगर यहां पर ध्यान से देखो पहले क्या हुआ इस स्विंग का हाई लिया गया मींस बाय
साइड लिक्विडिटी बीएसएल लिया गया राइट यह स्विंग कुछ इस तरीके से था बाय साइड लिक्विडिटी ली गई एंड उसके बाद सेल
साइड लिक्विडिटी ली गई ध्यान से अगर आप देखोगे सेल साइड लिक्विडिटी राइट बाय साइड लिक्विडिटी सेल साइड लिक्विडिटी प्राइस अप साइड
गया ब्रेकर ब्लॉक विद एफपीजी को टैप किया एंड डाउन साथ ही साथ डबल कन्फर्मेशन क्या था प्रीवियस डे का हाई ग्रैब
हुआ है राइट तो यह डबल कन्फर्मेशन था और यहां पर डिस्प्लेसमेंट भी कंप्लीट हुआ था स्ट्रक्चर शिफ्ट वाली एंट्री भी बनी
हुई थी राइट तो इसके अंदर हाई प्रोबेबिलिटी वाला सेटअप बना था ठीक है ट्रिपल कंफर्मेशन इसके अंदर हमें मिला गया था
राइट तो इस जगह पर अगर हम ब्रेकर ब्लॉक को प्ले करें तो वो हम किस तरीके से कर सकते हैं उसको
समझो यह ब्रेकर ब्लॉक का ब्लॉक है पूरा का पूरा राइट एंड इसके साथ ये जो एफजी है वो क्या हो रही
है ओवरलैपिंग तो ये पूरी की पूरी एफपीजी यहां पर ली जाएगी राइट एंड ये हमारा ब्रेकर ब्लॉक का ब्लॉक है एंड
नाउ ये आपका एग्जैक्ट सेटअप बनता है अगर आप स्टॉप लॉस ब्रेकर ब्लॉक के ऊपर रखना चाहो तो वो आप रख सकते
हो या फिर ये जो लास्ट एफजी पॉइंट था इसके अबाउ रखो एंड जो आप टारगेट रखना चाहो राइट देखो टारगेट एक्चुअली
प्रीवियस डे का हाई स्वीप हुआ है तो प्रीवियस डे का लो आप टारगेट रख सकते हो ठीक है यह वाला यह
आप अपने टारगेट को रख सकते हो हाई प्रोबेबिलिटी यही है कि प्रीवियस डे के लो को हंट करें एंड वही यहां
पर होते हुए आपको दिख रहा है अगर मैं आपको यहां पर बताऊं तो ये आपका ब्रेकर ब्लॉक वाला जो ट्रेड है
वो यहां पर आपको बना है ठीक है बाय साइड लिक्विडिटी सेल साइड लिक्विडिटी और इसके साथ हाई प्रोबेबिलिटी जो बैकअप था
वो था कि प्रीवियस डे के हाई का लिक्विडिटी ग्रैब होना ठीक है तो एक कांटेक्ट ब्रेकर ब्लॉक के साथ होना चाहिए
मीस अगर हम जो कोई भी ब्लॉक यूज कर रहे हैं तो उसके पीछे एक रीजन होना चाहिए तभी वो आपको वर्क
करता हुआ दिखेगा आप हर जगह गए चार्ट ओपन किया एंड ब्रेकर ब्लॉक दिखा बाय साइड लिक्विडिटी सेल साइड लिक्विडिटी कोई मतलब
नहीं है उसका सीधी सी बात है कोई मतलब नहीं है उसका न होना चाहिए कोई लिक्विडिटी ग्रैब हुई है राइट या
कोई पीआई आपका बना हुआ है ठीक है 30 मिनट का पीआई या हायर टाइम फ्रेम का पीआई कुछ भी बना हुआ
है वहां पर अगर आपको यह सेटअप दिखता है तो आप इसे प्लान कर सकते हो राइट यहां पर मुझे ये सेटअप
दिखा मैंने इसको प्लान किया साथ ही साथ अगर आप यहां पर देखोगे प्राइस डाउन गया अगेन अप गया एंड अब यह
मिटिगेशन ब्लॉक बना एंड ये वाला भी आप स्विंग का लेना चाहो तो ये मिटिगेशन ब्लॉक फर्स्ट सेकंड पहले ब्रेकर ब्लॉक बना
बा अब जरूरी नहीं है कि मिटिगेशन ब्लॉक के पहले हर बार ब्रेकर ब्लॉक बने नहीं ये सम टाइम्स ऐसा होता है
ठीक है जरूरी नहीं है कि ब्रेकर ब्लॉक बनेगा तभी मिटिगेशन ब्लॉक बनेगा नहीं मिटिगेशन ब्लॉक एक अलग भी बन सकता है
यह मैं इसके लिए बता रहा हूं क्योंकि सम टाइम्स ऐसा होता है और ये दोनों सेम दिखते हैं तो डिफरेंस क्या
है उसके लिए मैं आपको बता रहा हूं राइट अगर एक और एग्जांपल मैं आपको बताऊं तो अभी हम बैंक निफ्टी के
न मिनट का टाइम फ्रेम पर है और अगर आप यहां पर देखोगे तो एक बड़ी बाइंग अप साइड में आ रही
थी राइट बट अगर इसका का जो हाई एक्सट्रीम वाला जो ऑर्डर ब्लॉक था वो एग्जैक्ट यहां पर देखोगे यहां पर है
ये वन मिनट का चार्ट है अगर आप 15 मिनट में या 5 मिनट में जाओगे ना तो एक्सम वाला ऑर्डर ब्लॉक
है जिसको ये टैप करना आ रहा था एंड ये ऑर्डर ब्लॉक का मैं मेन थ्रेसोल्ड लेता हूं राइट ओके मैं अगर
इसका मीन थ्रेस होल्ड लूं तो आप अगर यहां पे समझोगे ध्यान से देन एग्जिट मीन थ्रेस होल्ड टैप हुआ राइट टैप
होते ही प्राइस जो है डाउन साइड ड्रॉप हुआ अगर आप ध्यान से देखो डाउन साइड क्या हुआ ड्रॉप हुआ साथ ही
साथ इसके अंदर प्रीवियस डे हाई की लिक्विडिटी यहां पर थी जिसको इसने ग्रैब किया परर टेस्ट करने गया टेस्ट कहां करने
गया इस लग में सबसे एक्स्ट्रीम वाला ऑर्डर ब्लॉक कहां पर है य स्मल एजी और यह इनसाइड बार के पहले वाला
एक ऑर्डर ब्लॉक है अगर आप ध्यान से देखोगे एंड य पर स्मल ए नाउ अगर आप यहां पर ध्यान से देखो
तो य पर क्या बना हुआ है मैं इसे थोड़ा रिमूव कर देता हूं जिससे आप सही तरीके से समझ पाओ बाय
साइड लिक्विडिटी राइट एंड सेल साइड लिक्विडिटी ओ अब अगर आप यहां पर ध्यान से देखोगे आप तीनों कैंडल को ब्लैक देख
रहे हो राइट या सेलिंग कैंडल भी आप अगर आपके अंदर रेड कलर का होगा तो आप सेलिंग कैंडल देखोगे मेरे अंदर
सेलिंग कैंडल ब्लैक कलर की है राइट तो ये ब्लैक कैंडल तीनों है राइट जैसा मैंने आपको बताया था कि अगर सारी
कैंडल ब है तो आप उसका मेन थ्रेसोल्ड वाला पार्ट भी ले सकते हो राइट या सारी कैंडल ग्रीन है तो आप
उसका मीन थ्रेस वाला पार्ट ले सकते हो यह कुछ इस तरीके से मेन थस यहां पर बन रहा है एंड प्राइस
जो है इसी को टैप करके गिर रहा है मेन थस को नहीं लिया यही से टैप करके गिर रहा है कौन
से वाले को इस वाले को एंड यह आपका ब्रेकर ब्लॉक वाली एंट्री बनी एंड आप इसके अब स्टॉप लॉस रखना चाहो
तो वो आप रख सकते हो एंड जैसा आपने देखा कि यह एक्सट्रीम वा वाले ऑर्डर ब्लॉक को टैप करने आया था
मींस इसके टारगेट क्या है लंबे टारगेट है और लंबे टारगेट में आप क्या कर सकते हो यहां पर अगर आप देखोगे
तो कोई एफपीजी नहीं है राइट जस्ट यहां पर एक स्मल एफपीजी है ये वाला आप इसको टारगेट रख सकते हो एंड
यह एकट आपका ब्रेकर ब्लॉक और यहां पर इसका ये टारगेट है देखो मैं जहां पर यूज कर रहा हूं उसके पीछे
एक रीजन है ध्यान से समझोगे तो उसके पीछे एक रीजन है हर जगह नहीं बाय साइड लिक्विडिटी सेल साइड लिक्विडिटी मारो
सेल नहीं एक रीजन है एक्सट्रीम वाले पीआई आ जाना हायर टाइम फ्रेम के पीओ आई आ जाना प्रीवियस डे हाई लो
की लिक्विडिटी ग्रैब करना ठीक है वीकली टाइम फ्रेम की लिक्विडिटी ग्रैब करना या डेली टाइम फ्रेम की मंथली टाइम फ्रेम की
लिक्विडिटी ग्रैब करना तो एक रीजन होना चाहिए हाय टाइम फ्रेम का तब जाके आपको यह सारी चीजें वर्क करते हुए दिखेंगे
नो डाउट बहुत लोगों ने यह सारी चीजें सीखी हुई है राइट कुछ लोग आधे से चले भी गए होंगे बट उन्हें
यूज करते नहीं आता जो लोग आपको सिखाते हैं वो खुद यूज नहीं करते तो क्या आपको सिखाएंगे उनका काम है जस्ट
आपको ये कुछ ब्लॉक सिखा देना राइट आप खुद यूज करो जैसे यूज करना चाहो वैसे यूज करो उन्हें जस्ट अर्निंग से
मतलब है सीधी सी बात है मैं किसी को टारगेट नहीं कर रहा बट मैं आपको समझा रहा हूं कि क्या वह
वाकई में कर रहा है हैना मैंने आपको एकट रीजन बताया कि किस जगह करना है क्योंकि यह मैं खुद करता हूं
